﻿GUID,Key,Text,Translation
48e67dd5-e969-4645-b330-cc91a350bc13,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/aircraft_equipment/ufo_scout_beam.json#Name,Cutter Beam,Trave di taglio
e7f147aa-0314-4f14-ac05-2f2b6471452f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/aircraft_equipment/ufo_scout_cannon.json#Name,Scout Cannon,Cannone Scout
9e6a4513-1907-4a9b-9760-a516b8d42449,xenonauts-:-Xenonauts.GameScreens.Strategy-::-masters/items/aircraft/lance.json#Description,"Lances are versatile medium range weapons that inflict strong damage and armour destruction with each hit, but have a low rate of fire.","Le lance sono armi versatili a medio raggio che infliggono forti danni e distruzione dell'armatura ad ogni colpo, ma hanno una bassa cadenza di fuoco."
5522292d-6f8e-4e3d-ac11-5de01263955a,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/aircraft_equipment/weapon_lance_1.json#Name,Laser Lance,Lancia laser
729f7942-19b4-46f9-9d5e-57192bc27b27,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/aircraft_equipment/weapon_lance_2.json#Name,Advanced Laser Lance,Lancia laser avanzata
3a0e8c91-58bc-4960-94e0-bdcf32f64abf,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/aircraft_equipment/weapon_lance_3.json#Name,Fusion Lance,Lancia di fusione
1d876a41-b8bc-48f1-aea0-bbfc8ba87982,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_fusion_cell.json#Name,Alien Fusion Cell,Cellula di fusione aliena
6db0aef7-f506-4f61-a71e-05ae2a675173,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_fusion_cell_small.json#Name,Alien Small Fusion Cell,Cella di fusione piccola aliena
a2196bb4-b396-4589-ab64-798e65d3b80f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_mag_clip.json#Name,Alien Magnetic Clip,Clip magnetica aliena
a8956496-01cd-4f58-84ff-194bf77b491e,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_mag_clip_large.json#Name,Alien Large Magnetic Clip,Clip magnetica grande aliena
81eaa04b-a6ff-4ae8-ac64-1b8cb8768c6a,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_mag_clip_small.json#Name,Alien Small Magnetic Clip,Clip Magnetica Aliena Piccola
b50c8fe0-342f-4afc-a223-9e7107678c4c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_plasma_cell.json#Name,Alien Plasma Cell,Cellula plasmatica aliena
c8e13931-357e-4c81-a8eb-d7db4f995263,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_plasma_cell_small.json#Name,Alien Small Plasma Cell,Piccola cella al plasma aliena
d9b85f0e-51ad-4859-8518-0ecf5b6d9a4c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/alien_psi_amp.json#Name,Alien Psi-Amp Battery,Batteria Psi-Amp Aliena
02a7a9b5-76fe-48e8-a6c5-15d842112eb4,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_smoke.json#Name,HEVY Smoke Rounds,HEVY Smoke Rounds
803707ed-d1d9-4ec7-81b8-56c7113c2eb5,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_stun.json#Name,HEVY Stun Gas Rounds,Turni gas stordimento HEVY
5ff837f8-35ae-438d-a731-e46678d6c961,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_tier1.json#Name,HEVY Explosive Rounds,Turni esplosivi HEVY
795c3545-1fc5-4ed3-aad8-a7b049ccbf54,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_tier2.json#Name,HEVY Alenium Rounds,HEVY Alenium Round
79556108-4bdd-42f1-a207-0d534a2fa01b,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_tier3.json#Name,HEVY Plasma Rounds,HEVY Plasma Round
4584cfe5-8f5b-41b6-ad32-4f654ce0ad1c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_grenadelauncher_tier4.json#Name,HEVY Fusion Rounds,HEVY Fusion Round
32b95d4d-d814-412d-be54-2518d9f41f93,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_lmg.json#Name,Ballistic Machinegun Ammo,Munizioni per mitragliatrice balistica
792a63da-e660-43e6-93ba-ebeb94bf47c6,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_lmg_alloy.json#Name,Ballistic Machinegun Alloy Ammo,Munizioni in lega per mitragliatrice balistica
e6ca807a-a904-4632-aba5-2ea0f6b90b99,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_lmg_highcapacity.json#Name,Ballistic Machinegun Ammo (High Capacity),Munizioni per mitragliatrice balistica (alta capacità)
53f66b33-3e24-44d8-8843-978c4bb82a89,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_pistol.json#Name,Ballistic Pistol Ammo,Munizioni per pistola balistica
6a640c40-85ec-4369-9f32-0c19a82b4237,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_pistol_alloy.json#Name,Ballistic Pistol Alloy Ammo,Munizioni in lega per pistola balistica
d19057ab-ebca-4514-b9fd-07616718bbba,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_rifle.json#Name,Ballistic Rifle Ammo,Munizioni per fucili balistici
a89ca992-6a45-4338-8a86-d1e713e5b6a6,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_rifle_alloy.json#Name,Ballistic Rifle Alloy Ammo,Munizioni in lega per fucili balistici
35768030-d850-4f30-b0ab-75bdbbb78288,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_shotgun.json#Name,Ballistic Shotgun Rounds,Colpi di fucile balistico
52553601-6eb8-44e5-b622-6200111218fb,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_shotgun_alloy.json#Name,Ballistic Shotgun Alloy Rounds,Giri in lega per fucili a canna liscia balistici
54b2bd14-8656-4b97-b7ba-bf15cadbca14,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_smg.json#Name,Ballistic SMG Ammo,Munizioni per mitra balistico
755998e6-39b0-422b-bf86-f0277a9b26ee,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_sniper.json#Name,Ballistic Sniper Rifle Ammo,Munizioni per fucili di precisione balistici
98e78523-05c9-47d6-a8a0-62a6b7e4a986,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/ballistic_sniper_alloy.json#Name,Ballistic Sniper Rifle Alloy Ammo,Munizioni in lega per fucili di precisione balistici
48dbf16f-d6e1-46f2-82a0-076ed1a788e9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/electroshock_battery.json#Name,Electroshock Battery,Batteria per elettroshock
674680b1-f6d4-45fa-9498-626d8cf62f05,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_lmg_clip.json#Name,Gauss Machinegun Magazine,Magazzino mitragliatrice Gauss
c15104ee-e94c-44e6-b814-6cf4e956413a,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_lmg_clip_alloy.json#Name,Gauss Machinegun Alloy Magazine,Magazzino lega mitragliatrice Gauss
9fab7c01-29a1-4f08-a5cf-c6476e6ae64e,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_lmg_clip_v2.json#Name,Advanced Gauss Machinegun Magazine,Magazzino mitragliatrice Advanced Gauss
895c45ce-cc5e-4e46-9346-45611b4d36bf,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_pistol_clip.json#Name,Gauss Pistol Magazine,Caricatore per pistola Gauss
6065550c-01f1-490e-8d28-13caf691c56f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_pistol_clip_alloy.json#Name,Gauss Pistol Alloy Magazine,Rivista Gauss Pistol Alloy
dc89e001-5d28-4570-b735-d601ffe8d6bb,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_pistol_clip_v2.json#Name,Advanced Gauss Pistol Magazine,Caricatore di pistole Gauss avanzato
ea309b2e-180d-4e3e-bca4-fe2554cb35e2,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_rifle_clip.json#Name,Gauss Rifle Magazine,Caricatore per fucili Gauss
65861cb9-14df-4d40-b708-80b515bc59ea,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_rifle_clip_alloy.json#Name,Gauss Rifle Alloy Magazine,Caricatore in lega per fucili Gauss
b80a62c7-a3fe-48dc-a88f-61c4f647cdee,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_rifle_clip_v2.json#Name,Advanced Gauss Rifle Magazine,Caricatore di fucili Gauss avanzato
155f92fb-ccae-4664-ae5f-e40dcd9ebefc,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_shotgun_clip.json#Name,Gauss Shotgun Magazine,Gauss Shotgun Magazine
3d9d9c71-5cbf-42e3-926f-cd073230e907,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/gauss_sniper_clip.json#Name,Gauss Sniper Rifle Magazine,Caricatore per fucile di precisione Gauss
27a905a4-1b45-4273-a84c-9f525846adcb,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_lmg.json#Name,Laser Machinegun Battery,Batteria per mitragliatrice laser
66c2b069-7ff1-46fd-b371-712257c79088,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_lmg_v2.json#Name,Advanced Laser Machinegun Battery,Batteria avanzata per mitragliatrice laser
2b3100ee-bb25-47b0-88ec-21760619e5e0,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_pistol.json#Name,Laser Pistol Battery,Batteria per pistola laser
29170c22-22fb-49f9-a78e-3d4235f5f900,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_pistol_v2.json#Name,Advanced Laser Pistol Battery,Batteria per pistola laser avanzata
eaa7167c-d222-4acd-9b1f-87666e0b32f9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_rifle.json#Name,Laser Rifle Battery,Batteria per fucile laser
1158628c-0039-4377-b1ae-5a2d82d66d48,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_rifle_v2.json#Name,Advanced Laser Rifle Battery,Batteria avanzata per fucile laser
3514a923-1df6-4b1b-be9c-2de4bd2c1d2f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_shotgun.json#Name,Laser Shotgun Battery,Batteria per fucile laser
3a4c3899-859b-41b1-8c7d-318b38ae023b,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_shotgun_v2.json#Name,Advanced Laser Shotgun Battery,Batteria avanzata per fucile laser
7d6c2f6a-b714-48ef-bcac-ce2840b4565e,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_sniper.json#Name,Precision Laser Battery,Batteria laser di precisione
fc6318e5-3a1d-4aa2-82e5-83b8f3a98cb5,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/laser_sniper_v2.json#Name,Advanced Precision Laser Battery,Batteria laser di precisione avanzata
b6ab6625-07fb-47ba-a681-526b01275592,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_lmg_cell.json#Name,Fusion Machinegun Cell,Cella per mitragliatrice Fusion
22bb2d53-ee37-46e1-aec9-6f98eaf4014f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_lmg_cell_v2.json#Name,Advanced Fusion Machinegun Cell,Cella per mitragliatrice Advanced Fusion
78cd267d-e155-4e4d-80d7-ebe2ac026ed9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_pistol_cell.json#Name,Fusion Pistol Cell,Pistola a fusione
2626c25a-e805-4e1e-bf15-5fc76a7177da,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_rifle_cell.json#Name,Fusion Rifle Cell,Cella fucile a fusione
c5f53f10-1fb8-4f28-be44-4678ad93c967,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_rifle_cell_v2.json#Name,Advanced Fusion Rifle Cell,Cella fucile a fusione avanzata
503a45dc-1f56-4f22-a6fc-a0553ca536b8,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_shotgun_cell.json#Name,Fusion Shotgun Cell,Fusion Shotgun Cell
2445e1b2-5e7e-48f2-93dd-aab60d071320,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/plasma_sniper_cell.json#Name,Fusion Sniper Rifle Cell,Cella fucile da cecchino Fusion
2098c32f-6569-4260-a233-bfc8b7618f7c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/shock_cell.json#Name,Shock Cell,Cella d'urto
7c87b1c8-2ae9-49c5-b2dc-0a3223317f1a,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/stun_gun_battery.json#Name,Stun Gun Battery,Batteria per pistola stordente
b73d236b-6c8e-4a4d-a0db-e2c10a27bf25,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_cannon_ballistic.json#Name,Cannon Ammo (Vehicle),Munizioni per cannoni (veicolo)
71a46520-d39b-496e-9e79-9354044b867c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_cannon_gauss.json#Name,Gauss Cannon Ammo (Vehicle),Munizioni cannone Gauss (veicolo)
c54f14e2-43df-4bfc-8878-b3d1ed708133,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_cannon_laser.json#Name,Laser Cannon Ammo (Vehicle),Munizioni cannone laser (veicolo)
93ea565e-11a0-4a90-8f94-b1fac93dc636,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_cannon_plasma.json#Name,Plasma Cannon Ammo (Vehicle),Munizioni per cannoni al plasma (veicolo)
66836b9c-ec02-418a-9f23-e19431f536f7,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_lmg_ballistic.json#Name,Ballistic Heavy Machinegun Ammo,Munizioni per mitragliatrice pesante balistica
98312a8e-9fcb-4e71-959e-3c65a472a974,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_lmg_gauss.json#Name,Gauss Heavy Machinegun Ammo,Munizioni per mitragliatrice pesante Gauss
32eaaa02-6eca-412a-9d09-f5bfa263045e,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_lmg_laser.json#Name,Laser Heavy Machinegun Ammo,Munizioni per mitragliatrici pesanti laser
1d8eda34-4690-40d6-b05e-40d837f8def1,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_lmg_plasma.json#Name,Plasma Heavy Machinegun Ammo,Munizioni per mitragliatrice pesante al plasma
b4d20aff-ed29-489f-b33a-fc792f878248,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_rocket_alenium.json#Name,Alenium Rocket Turret Ammo,Munizioni per torretta a razzo in alluminio
69d63fa7-caae-4935-ae6c-96702c8c98e3,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_rocket_fusion.json#Name,Fusion Rocket Turret Ammo,Munizioni per torretta a razzo a fusione
7ec851b9-3471-4839-a273-2334872963e9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_rocket_plasma.json#Name,Plasma Rocket Turret Ammo,Munizioni per torretta a razzo al plasma
e4afd0f4-bc0f-4160-a3f8-c19eca314a06,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_rocket_standard.json#Name,Rocket Launcher Turret Ammo,Munizioni torretta lanciarazzi
f5f49c1b-08f4-40ee-b9d7-f4753fa0e7e2,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_smg_ballistic.json#Name,Vehicle Autorifle Ammo (Vehicle),Munizioni Autorifle Veicolo (Veicolo)
87a1fcec-3900-4a08-ba97-119eb148b148,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_smg_gauss.json#Name,Gauss Autorifle Ammo (Vehicle),Munizioni Gauss Autorifle (veicolo)
842ada2e-74ae-423a-ae8c-abbf789c7998,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_smg_laser.json#Name,Laser Autorifle Ammo (Vehicle),Munizioni Autorifle Laser (Veicolo)
7d58c553-74b8-4065-a366-62c90c4e6cce,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_smg_plasma.json#Name,Plasma Autorifle Ammo (Vehicle),Munizioni autorifle al plasma (veicolo)
eefed26b-18d4-4529-858f-1212eb1a1df5,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/ammo/vehicle_smokelauncher.json#Name,Smoke Launcher Ammo,Munizioni per lanciatori di fumo
4fea4081-f863-42b0-ae48-ac79b7b71396,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/colossus.json#Name,Colossus Battlesuit,Tuta da battaglia Colosso
26e21324-fe8e-473a-b7f6-d5334fb6390c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/combat.json#Name,Defender Armour,Armatura del Difensore
9c6ad4ee-fc43-4b6e-842c-ea30bd2f6f2d,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/exosuit.json#Name,Exosuit Armour,Armatura Exosuit
3436e2ae-c36f-4d5b-9064-1adbe7047df2,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/guardian.json#Name,Guardian Armour,Armatura del Guardiano
baba1ad4-c584-4d2b-905d-1beea8921f5c,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/nanothread.json#Name,Nanothread Armour,Armatura Nanothread
63cc0916-4345-48e3-adcd-e5a854f60526,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/stealthsuit.json#Name,Stalker Armour,Armatura da stalker
a72f7d45-bdd9-4b82-a62d-297cb769b070,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/tactical.json#Name,Tactical Armour,Armatura tattica
40d77a8d-765e-410c-aa48-7b4fbeb9d669,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/warden.json#Name,Warden Armour,Armatura del Custode
cb3a70c6-fd58-4113-aced-5d7b110cba11,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/human/xenonaut/wolf.json#Name,Wolf Armour,Armatura del lupo
03a551e6-81b3-430b-b697-9ab4f71ad8b2,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/default/sentrygun_enemy.json#Name,Steel Cladding,Rivestimenti in acciaio
de383f11-95ba-465f-a550-91cfcf29769f,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/ares_alloy.json#Name,Alloy Armour,Armatura in lega
bbddc8bf-46d2-4a95-8b13-11f41daece15,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/ares_ceramite.json#Name,Ceramite Armour,Armatura in Ceramite
129aee98-c9a7-4861-8388-72eb7ffe69dc,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/ares_shielded.json#Name,Shielded Armour,Armatura Schermata
d8241f82-97eb-4893-990e-7db816794166,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/ares_steel.json#Name,Steel Armour,Armatura d'Acciaio
d64ce21b-b8e2-4a49-8ace-cb7ac432a910,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/mars_alloy.json#Name,Alloy Plating,Placcatura in lega
281ae4ad-3353-4b32-951d-4d5fc5dbef80,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/mars_ceramite.json#Name,Ceramite Plating,Placcatura in Ceramite
53e06152-38b4-4bb0-a803-49701ba73d96,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/mars_shielded.json#Name,Shielded Plating,Placcatura Schermata
6aa70326-7276-4d11-9789-957121523f18,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/mars_steel.json#Name,Steel Plating,Acciaio placcato
16baaaa4-ea84-4152-92ba-309a0f5e7fb5,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/sentrygun_alloy.json#Name,Alloy Plating,Placcatura in lega
0a5ccf16-0a24-47d2-9d14-8377389800e2,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/sentrygun_ceramite.json#Name,Ceramite Plating,Placcatura in Ceramite
ed0422c7-0024-4731-93d2-222491d093a4,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/sentrygun_shielded.json#Name,Shielded Plating,Placcatura Schermata
7027f7b5-fe45-4174-aa30-033cf188ee36,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/armour/mechanical/xenonaut/sentrygun_steel.json#Name,Steel Plating,Acciaio placcato
bede11ef-ee64-4ed2-ace5-d71148b2e496,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/attachment/module/simple/jetpack.json#Name,Jetpack,Jetpack
ce4734f4-6f71-432f-82de-2f6f0e8475e9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/attachment/module/simple/vehicle_tier1_heavy.json#Name,Heavy Steel Plating,Placcatura in acciaio pesante
fc63ed93-5e52-4859-bb5a-0f54be680bb9,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/attachment/module/simple/vehicle_tier2_heavy.json#Name,Heavy Alloy Plating,Placcatura in lega pesante
e39be295-15a3-41dd-b325-f224a051f0b7,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/attachment/module/simple/vehicle_tier3_heavy.json#Name,Heavy Ceramite Plating,Placcatura in Ceramite Pesante
972cd859-3bcb-48e3-a76f-1f38c203f039,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/attachment/module/simple/vehicle_tier4_heavy.json#Name,Heavy Shielded Plating,Placcatura schermata pesante
20bb694a-ef0d-4024-b979-8338c9a3f39e,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/corpse/captured_cleaner.json#Name,Captured Cleaner,Detergente acquisito
7a178499-a063-4ca0-bace-dab6b0a8b87d,xenonauts-:-Xenonauts.GameScreens.Strategy-::-item/corpse/captured_eternal.json#Name,Captured Eternal,Catturato Eterno
